gene	ePST	epst_class
ORTHO_004100	0.0423273093144575	Mostly plastic / shared regulation
ORTHO_004101	0.243835176250559	Regulatory divergence
ORTHO_004102	0.00080125525994806	Mostly plastic / shared regulation
ORTHO_004103	0.0621606932920886	Weak differentiation
ORTHO_004104	0.00299389802760485	Mostly plastic / shared regulation
ORTHO_004105	0.350738355716315	Strong divergence
ORTHO_004106	0.0106017822003551	Mostly plastic / shared regulation
ORTHO_004107	0.00347853712065293	Mostly plastic / shared regulation
ORTHO_004108	0.00831927838905463	Mostly plastic / shared regulation
ORTHO_004109	0.397577977223616	Strong divergence
ORTHO_004110	0.176638199728011	Regulatory divergence
ORTHO_004111	0.00246926922281429	Mostly plastic / shared regulation
ORTHO_004112	0.0424086058754741	Mostly plastic / shared regulation
ORTHO_004113	0.378358763609931	Strong divergence
ORTHO_004114	0.00168079235956784	Mostly plastic / shared regulation
ORTHO_004115	0.398737771655403	Strong divergence
ORTHO_004116	0.316172052667617	Strong divergence
ORTHO_004117	0.0428607732293226	Mostly plastic / shared regulation
ORTHO_004119	0.118004031811124	Weak differentiation
ORTHO_004120	0.014216118127633	Mostly plastic / shared regulation
ORTHO_004121	0.22871970804448	Regulatory divergence
ORTHO_004122	0.219685534599951	Regulatory divergence
ORTHO_004123	0.108840936555125	Weak differentiation
ORTHO_004124	0.408664218877942	Strong divergence
ORTHO_004125	0.114753210315998	Weak differentiation
ORTHO_004126	0.288233641524038	Regulatory divergence
ORTHO_004128	0.00662228214025402	Mostly plastic / shared regulation
ORTHO_004129	0.0271887476557719	Mostly plastic / shared regulation
ORTHO_004130	0.000581535164359759	Mostly plastic / shared regulation
ORTHO_004131	0.155560453869131	Regulatory divergence
ORTHO_004132	0.185266831065112	Regulatory divergence
ORTHO_004133	0.0997204453795372	Weak differentiation
ORTHO_004134	0.165593027282268	Regulatory divergence
ORTHO_004135	0.0111038824865236	Mostly plastic / shared regulation
ORTHO_004136	0.127784644005334	Regulatory divergence
ORTHO_004137	0.319555349675412	Strong divergence
ORTHO_004138	0.00377167410821135	Mostly plastic / shared regulation
ORTHO_004139	0.0317878583512569	Mostly plastic / shared regulation
ORTHO_004140	0.152082391396701	Regulatory divergence
ORTHO_004141	0.532302118058599	Strong divergence
ORTHO_004142	0.347660917273657	Strong divergence
ORTHO_004143	0.0284135216445646	Mostly plastic / shared regulation
ORTHO_004144	0.358908376281777	Strong divergence
ORTHO_004145	0.164694835844751	Regulatory divergence
ORTHO_004146	0.0780058917528689	Weak differentiation
ORTHO_004147	0.0307371627670367	Mostly plastic / shared regulation
ORTHO_004148	0.0093857676677095	Mostly plastic / shared regulation
ORTHO_004149	0.0132381724482069	Mostly plastic / shared regulation
ORTHO_004150	0.296915511368089	Regulatory divergence
ORTHO_004151	0.557238956727524	Strong divergence
ORTHO_004152	0.366011313710967	Strong divergence
ORTHO_004153	0.0157253605262017	Mostly plastic / shared regulation
ORTHO_004154	0.0830540748181269	Weak differentiation
ORTHO_004155	0.126506626203647	Regulatory divergence
ORTHO_004156	0.139816844495321	Regulatory divergence
ORTHO_004157	0.0347214360089418	Mostly plastic / shared regulation
ORTHO_004159	0.317090089208883	Strong divergence
ORTHO_004160	0.115659321757977	Weak differentiation
ORTHO_004161	0.78701034901906	Strong divergence
ORTHO_004162	0.0786253649869451	Weak differentiation
ORTHO_004163	0.361528910003525	Strong divergence
ORTHO_004164	0.00277182979655675	Mostly plastic / shared regulation
ORTHO_004165	0.0720193386712378	Weak differentiation
ORTHO_004166	0.12769696416742	Regulatory divergence
ORTHO_004167	0.169853459484129	Regulatory divergence
ORTHO_004168	0.0667511121847623	Weak differentiation
ORTHO_004169	0.0485106497380436	Mostly plastic / shared regulation
ORTHO_004171	0.00973457771279323	Mostly plastic / shared regulation
ORTHO_004172	0.363336544143861	Strong divergence
ORTHO_004173	0.420831765170884	Strong divergence
ORTHO_004174	0.184276127274122	Regulatory divergence
ORTHO_004175	0.0466392261763934	Mostly plastic / shared regulation
ORTHO_004176	0.0323727881238991	Mostly plastic / shared regulation
ORTHO_004177	0.0726452240528154	Weak differentiation
ORTHO_004178	0.328082737108822	Strong divergence
ORTHO_004179	0.0402514017474188	Mostly plastic / shared regulation
ORTHO_004180	0.715476704143893	Strong divergence
ORTHO_004181	0.0723962787969586	Weak differentiation
ORTHO_004182	0.0450953134152802	Mostly plastic / shared regulation
ORTHO_004183	0.149994108984094	Regulatory divergence
ORTHO_004184	0.0416482803246844	Mostly plastic / shared regulation
ORTHO_004185	0.0345951461179037	Mostly plastic / shared regulation
ORTHO_004186	0.0659634351295371	Weak differentiation
ORTHO_004187	0.00283430709755576	Mostly plastic / shared regulation
ORTHO_004188	0.0396457163130703	Mostly plastic / shared regulation
ORTHO_004189	0.387348795003585	Strong divergence
ORTHO_004190	0.240259009036314	Regulatory divergence
ORTHO_004191	0.269626865318029	Regulatory divergence
ORTHO_004192	0.0845767520962049	Weak differentiation
ORTHO_004193	0.305743393224436	Strong divergence
ORTHO_004194	0.140158193368037	Regulatory divergence
ORTHO_004195	0.375496553012273	Strong divergence
ORTHO_004196	0.158442457050336	Regulatory divergence
ORTHO_004197	0.00117071570623649	Mostly plastic / shared regulation
ORTHO_004198	0.0347333822068569	Mostly plastic / shared regulation
ORTHO_004199	0.00316266132947563	Mostly plastic / shared regulation
ORTHO_004200	0.110845895264208	Weak differentiation
ORTHO_004201	0.0164344263227568	Mostly plastic / shared regulation
ORTHO_004202	0.145496646554768	Regulatory divergence
ORTHO_004203	0.259958524225899	Regulatory divergence
ORTHO_004204	0.46340224614332	Strong divergence
ORTHO_004205	0.51823909462776	Strong divergence
ORTHO_004206	0.00522546122989642	Mostly plastic / shared regulation
ORTHO_004207	0.00152911487307013	Mostly plastic / shared regulation
ORTHO_004208	0.00792294907671765	Mostly plastic / shared regulation
ORTHO_004209	0.117580396861788	Weak differentiation
ORTHO_004210	0.138842894538366	Regulatory divergence
ORTHO_004211	0.0431766005816152	Mostly plastic / shared regulation
ORTHO_004212	0.286171151278849	Regulatory divergence
ORTHO_004213	0.343251825655965	Strong divergence
ORTHO_004214	0.00234844691737092	Mostly plastic / shared regulation
ORTHO_004215	0.215263635660111	Regulatory divergence
ORTHO_004216	0.0314549518281088	Mostly plastic / shared regulation
ORTHO_004217	0.100145685567347	Weak differentiation
ORTHO_004218	0.045342877202861	Mostly plastic / shared regulation
ORTHO_004219	0.376511834776877	Strong divergence
ORTHO_004220	0.132628697966576	Regulatory divergence
ORTHO_004221	0.0194799027206734	Mostly plastic / shared regulation
ORTHO_004222	0.0130177189740591	Mostly plastic / shared regulation
ORTHO_004223	0.393305791745068	Strong divergence
ORTHO_004224	0.550808347974998	Strong divergence
ORTHO_004225	0.0433764585256544	Mostly plastic / shared regulation
ORTHO_004227	0.0027331241414254	Mostly plastic / shared regulation
ORTHO_004228	0.0677287403010048	Weak differentiation
ORTHO_004229	0.0759748564544295	Weak differentiation
ORTHO_004230	0.310435365661476	Strong divergence
ORTHO_004231	0.234391626610575	Regulatory divergence
ORTHO_004232	0.0043518490588572	Mostly plastic / shared regulation
ORTHO_004233	0.0042180249544225	Mostly plastic / shared regulation
ORTHO_004234	0.102297848495345	Weak differentiation
ORTHO_004235	0.156722137615349	Regulatory divergence
ORTHO_004236	0.111653865707653	Weak differentiation
ORTHO_004237	0.270042878790595	Regulatory divergence
ORTHO_004238	0.545877587417473	Strong divergence
ORTHO_004239	0.23455920674982	Regulatory divergence
ORTHO_004240	0.0797243693798266	Weak differentiation
ORTHO_004241	0.302189907232681	Strong divergence
ORTHO_004242	0.0676404730897197	Weak differentiation
ORTHO_004243	0.052851099338193	Weak differentiation
ORTHO_004244	0.391490617239987	Strong divergence
ORTHO_004246	0.127575879749819	Regulatory divergence
ORTHO_004247	0.661562177978336	Strong divergence
ORTHO_004248	0.242262158972214	Regulatory divergence
ORTHO_004249	0.0129624301183892	Mostly plastic / shared regulation
ORTHO_004250	0.174048338376361	Regulatory divergence
ORTHO_004251	0.0330543273697716	Mostly plastic / shared regulation
ORTHO_004252	0.0127211218811323	Mostly plastic / shared regulation
ORTHO_004253	0.169506850697317	Regulatory divergence
ORTHO_004254	0.0154684058283375	Mostly plastic / shared regulation
ORTHO_004255	0.00985153962625903	Mostly plastic / shared regulation
ORTHO_004256	0.2299973384399	Regulatory divergence
ORTHO_004257	0.321257975104372	Strong divergence
ORTHO_004258	0.493280608811841	Strong divergence
ORTHO_004259	0.269110429084322	Regulatory divergence
ORTHO_004260	0.0841661619211619	Weak differentiation
ORTHO_004261	0.0136832365713768	Mostly plastic / shared regulation
ORTHO_004262	0.0257968301617931	Mostly plastic / shared regulation
ORTHO_004263	0.768312590516096	Strong divergence
ORTHO_004264	0.0304445053868327	Mostly plastic / shared regulation
ORTHO_004265	0.0113954144657499	Mostly plastic / shared regulation
ORTHO_004266	0.0143744315426316	Mostly plastic / shared regulation
ORTHO_004267	0.00907421939149365	Mostly plastic / shared regulation
ORTHO_004268	0.474014534644768	Strong divergence
ORTHO_004269	0.616787689270708	Strong divergence
ORTHO_004270	0.0315148048155651	Mostly plastic / shared regulation
ORTHO_004271	0.0121989468813888	Mostly plastic / shared regulation
ORTHO_004272	0.00312407777429814	Mostly plastic / shared regulation
ORTHO_004273	0.237368222375634	Regulatory divergence
ORTHO_004274	0.0252224929123035	Mostly plastic / shared regulation
ORTHO_004275	0.00322206023346463	Mostly plastic / shared regulation
ORTHO_004276	0.0863841362419569	Weak differentiation
ORTHO_004277	0.00280691158675834	Mostly plastic / shared regulation
ORTHO_004278	0.0516364917643405	Weak differentiation
ORTHO_004279	0.0160395094367092	Mostly plastic / shared regulation
ORTHO_004280	0.248108161938719	Regulatory divergence
ORTHO_004281	0.00022169284124514	Mostly plastic / shared regulation
ORTHO_004282	0.0209347442548312	Mostly plastic / shared regulation
ORTHO_004283	0.0255179133769693	Mostly plastic / shared regulation
ORTHO_004284	0.165515789936209	Regulatory divergence
ORTHO_004285	0.0583503850178299	Weak differentiation
ORTHO_004287	0.0382487379792635	Mostly plastic / shared regulation
ORTHO_004288	0.227569568119186	Regulatory divergence
ORTHO_004289	0.325932518069993	Strong divergence
ORTHO_004290	0.25061184485325	Regulatory divergence
ORTHO_004291	0.115154881486171	Weak differentiation
ORTHO_004292	0.0450263541550379	Mostly plastic / shared regulation
ORTHO_004293	0.685794307236518	Strong divergence
ORTHO_004294	0.00270266349874602	Mostly plastic / shared regulation
ORTHO_004295	0.00179225788588403	Mostly plastic / shared regulation
ORTHO_004296	0.00211434168523372	Mostly plastic / shared regulation
ORTHO_004297	0.679516791413985	Strong divergence
ORTHO_004298	0.24942145597599	Regulatory divergence
ORTHO_004299	0.20584093638001	Regulatory divergence
ORTHO_004300	0.210695938673297	Regulatory divergence
ORTHO_004301	0.0127742402004262	Mostly plastic / shared regulation
ORTHO_004302	0.179224307286273	Regulatory divergence
ORTHO_004303	0.00341229376321286	Mostly plastic / shared regulation
ORTHO_004304	0.207251352587253	Regulatory divergence
ORTHO_004305	0.0627385567790888	Weak differentiation
ORTHO_004306	0.177388261946583	Regulatory divergence
ORTHO_004307	0.477420914778404	Strong divergence
ORTHO_004308	0.477684120361452	Strong divergence
ORTHO_004309	0.31487266078665	Strong divergence
ORTHO_004310	0.281504359837621	Regulatory divergence
ORTHO_004311	0.117848117478797	Weak differentiation
ORTHO_004312	0.100995320679582	Weak differentiation
ORTHO_004313	0.525868894063536	Strong divergence
ORTHO_004314	0.200119087712186	Regulatory divergence
ORTHO_004315	0.0148672440663273	Mostly plastic / shared regulation
ORTHO_004316	0.401680200759408	Strong divergence
ORTHO_004317	0.0106476583292845	Mostly plastic / shared regulation
ORTHO_004318	0.271529522581845	Regulatory divergence
ORTHO_004319	0.299934978737063	Regulatory divergence
ORTHO_004320	0.528648253735417	Strong divergence
ORTHO_004321	0.151701407510974	Regulatory divergence
ORTHO_004322	0.400823055914576	Strong divergence
ORTHO_004323	0.199703509214844	Regulatory divergence
ORTHO_004324	7.24013327252744e-05	Mostly plastic / shared regulation
ORTHO_004325	0.00728677614810689	Mostly plastic / shared regulation
ORTHO_004326	0.0838821894521419	Weak differentiation
ORTHO_004327	0.119763730016591	Weak differentiation
ORTHO_004328	0.0696126692976293	Weak differentiation
ORTHO_004329	0.0287599480306656	Mostly plastic / shared regulation
ORTHO_004330	0.0148978398686282	Mostly plastic / shared regulation
ORTHO_004331	0.0474684123656486	Mostly plastic / shared regulation
ORTHO_004333	0.0557980658045041	Weak differentiation
ORTHO_004334	0.00831080838708362	Mostly plastic / shared regulation
ORTHO_004335	0.00116987198511729	Mostly plastic / shared regulation
ORTHO_004336	0.283933246691434	Regulatory divergence
ORTHO_004337	0.0195417246240904	Mostly plastic / shared regulation
ORTHO_004338	0.141092442039893	Regulatory divergence
ORTHO_004339	9.156940691745e-05	Mostly plastic / shared regulation
ORTHO_004340	0.000594385252082562	Mostly plastic / shared regulation
ORTHO_004341	0.0553705177697004	Weak differentiation
ORTHO_004342	0.0999452948560309	Weak differentiation
ORTHO_004343	0.0142284605505745	Mostly plastic / shared regulation
ORTHO_004344	0.00047105458973599	Mostly plastic / shared regulation
ORTHO_004345	0.116460851648486	Weak differentiation
ORTHO_004346	0.235144957788623	Regulatory divergence
ORTHO_004347	0.496809770391432	Strong divergence
ORTHO_004348	0.0249797113645558	Mostly plastic / shared regulation
ORTHO_004349	0.252898463023284	Regulatory divergence
ORTHO_004350	0.028722827529008	Mostly plastic / shared regulation
ORTHO_004351	0.000749857139168012	Mostly plastic / shared regulation
ORTHO_004352	0.0384124633226501	Mostly plastic / shared regulation
ORTHO_004353	0.0590909963359388	Weak differentiation
ORTHO_004354	0.217628032705436	Regulatory divergence
ORTHO_004355	0.000344687485742869	Mostly plastic / shared regulation
ORTHO_004356	0.00418801455418789	Mostly plastic / shared regulation
ORTHO_004357	0.12702115304921	Regulatory divergence
ORTHO_004358	0.287042326179272	Regulatory divergence
ORTHO_004359	0.251022654180173	Regulatory divergence
ORTHO_004360	0.00177385681589925	Mostly plastic / shared regulation
ORTHO_004361	0.25356667856723	Regulatory divergence
ORTHO_004362	0.029434844987807	Mostly plastic / shared regulation
ORTHO_004363	0.0315796934001666	Mostly plastic / shared regulation
ORTHO_004364	0.00393121047824028	Mostly plastic / shared regulation
ORTHO_004365	0.33307736380351	Strong divergence
ORTHO_004366	0.0624943041966085	Weak differentiation
ORTHO_004367	0.0215603405483991	Mostly plastic / shared regulation
ORTHO_004368	0.138598473942845	Regulatory divergence
ORTHO_004369	0.241186153285645	Regulatory divergence
ORTHO_004370	0.138176610156159	Regulatory divergence
ORTHO_004371	0.165596244798206	Regulatory divergence
ORTHO_004372	0.0898117976021421	Weak differentiation
ORTHO_004373	0.133832778779942	Regulatory divergence
ORTHO_004374	0.0188523642962566	Mostly plastic / shared regulation
ORTHO_004375	0.0207519743597791	Mostly plastic / shared regulation
ORTHO_004376	0.00874921732176465	Mostly plastic / shared regulation
ORTHO_004377	0.257143665472592	Regulatory divergence
ORTHO_004379	0.18639841031674	Regulatory divergence
ORTHO_004380	0.000466860490823224	Mostly plastic / shared regulation
ORTHO_004381	0.225161963324577	Regulatory divergence
ORTHO_004382	0.0592062871826032	Weak differentiation
ORTHO_004383	0.0273630730305124	Mostly plastic / shared regulation
ORTHO_004384	0.396396372274885	Strong divergence
ORTHO_004385	0.0123011565569873	Mostly plastic / shared regulation
ORTHO_004386	5.1094254908267e-07	Mostly plastic / shared regulation
ORTHO_004387	0.392595414770891	Strong divergence
